dataset,city,year,deals
odata_all_cities,כוכב יאיר,2011,38
odata_all_cities,כוכב יאיר,2012,38
odata_all_cities,כוכב יאיר,2013,45
odata_all_cities,כוכב יאיר,2014,53
odata_all_cities,כוכב יאיר,2015,47
odata_all_cities,כוכב יאיר,2016,74
odata_all_cities,כוכב יאיר,2017,51
odata_all_cities,כוכב יאיר,2018,63
odata_all_cities,כוכב יאיר,2019,62
odata_all_cities,כוכב יאיר,2020,59
odata_all_cities,כוכב יאיר,2021,69
odata_all_cities,כוכב יאיר,2022,37
odata_all_cities,כוכב יאיר,2023,23
odata_all_cities,כוכב יאיר,2024,17
odata_all_cities,כמון,2001,1
odata_all_cities,כמון,2004,1
odata_all_cities,כמון,2005,5
odata_all_cities,כמון,2006,3
odata_all_cities,כמון,2007,2
odata_all_cities,כמון,2008,2
odata_all_cities,כמון,2009,1
odata_all_cities,כמון,2010,1
odata_all_cities,כמון,2011,1
odata_all_cities,כמון,2013,2
odata_all_cities,כמון,2014,3
odata_all_cities,כמון,2015,3
odata_all_cities,כמון,2016,1
odata_all_cities,כמון,2017,1
odata_all_cities,כמון,2018,1
odata_all_cities,כמון,2019,3
odata_all_cities,כמון,2020,3
odata_all_cities,כמון,2021,2
odata_all_cities,כמון,2022,1
odata_all_cities,כמון,2023,3
odata_all_cities,כעביה-טבאש-חג'אג'רה,2007,1
odata_all_cities,כעביה-טבאש-חג'אג'רה,2017,1
odata_all_cities,כעביה-טבאש-חג'אג'רה,2019,2
odata_all_cities,כעביה-טבאש-חג'אג'רה,2020,1
odata_all_cities,כעביה-טבאש-חג'אג'רה,2021,1
odata_all_cities,כעביה-טבאש-חג'אג'רה,2023,1
odata_all_cities,כפר אדומים,2001,1
odata_all_cities,כפר אדומים,2019,1
odata_all_cities,כפר אוריה,2005,1
odata_all_cities,כפר אוריה,2009,1
odata_all_cities,כפר אוריה,2016,1
odata_all_cities,כפר אוריה,2018,2
odata_all_cities,כפר אוריה,2019,1
odata_all_cities,כפר אוריה,2021,2
odata_all_cities,כפר אוריה,2022,1
odata_all_cities,כפר ביאליק,2022,1
odata_all_cities,כפר ביאליק,2023,1
odata_all_cities,"כפר ביל""ו",2006,1
odata_all_cities,"כפר ביל""ו",2013,1
odata_all_cities,"כפר ביל""ו",2019,1
odata_all_cities,"כפר ביל""ו",2020,1
odata_all_cities,"כפר ביל""ו",2021,2
odata_all_cities,"כפר ביל""ו",2023,2
odata_all_cities,"כפר ביל""ו",2024,2
odata_all_cities,כפר בן נון,2006,1
odata_all_cities,כפר בן נון,2009,2
odata_all_cities,כפר בן נון,2012,1
odata_all_cities,כפר בן נון,2013,2
odata_all_cities,כפר בן נון,2017,1
odata_all_cities,כפר בן נון,2019,2
odata_all_cities,כפר בן נון,2021,1
odata_all_cities,כפר בן נון,2022,1
odata_all_cities,כפר ברא,1999,1
odata_all_cities,כפר ברא,2006,1
odata_all_cities,כפר ברא,2007,1
odata_all_cities,כפר ברא,2009,2
odata_all_cities,כפר ברא,2010,1
odata_all_cities,כפר ברא,2011,1
odata_all_cities,כפר ברא,2012,2
odata_all_cities,כפר ברא,2013,1
odata_all_cities,כפר ברא,2014,2
odata_all_cities,כפר ברא,2015,3
odata_all_cities,כפר ברא,2016,3
odata_all_cities,כפר ברא,2017,1
odata_all_cities,כפר ברא,2018,1
odata_all_cities,כפר ברא,2019,4
odata_all_cities,כפר ברא,2020,5
odata_all_cities,כפר ברא,2021,10
odata_all_cities,כפר ברא,2022,6
odata_all_cities,כפר ברא,2023,25
odata_all_cities,כפר ברא,2024,14
odata_all_cities,כפר ברוך,2021,3
odata_all_cities,כפר ברוך,2022,3
odata_all_cities,כפר ברוך,2023,1
odata_all_cities,כפר ברוך,2024,2
odata_all_cities,כפר האורנים,2003,5
odata_all_cities,כפר האורנים,2004,11
odata_all_cities,כפר האורנים,2005,4
odata_all_cities,כפר האורנים,2007,7
odata_all_cities,כפר האורנים,2008,10
odata_all_cities,כפר האורנים,2009,12
odata_all_cities,כפר האורנים,2010,12
odata_all_cities,כפר האורנים,2011,11
odata_all_cities,כפר האורנים,2012,15
odata_all_cities,כפר האורנים,2013,16
odata_all_cities,כפר האורנים,2014,9
odata_all_cities,כפר האורנים,2015,6
odata_all_cities,כפר האורנים,2016,8
odata_all_cities,כפר האורנים,2017,7
odata_all_cities,כפר האורנים,2018,9
odata_all_cities,כפר האורנים,2019,9
odata_all_cities,כפר האורנים,2020,5
odata_all_cities,כפר האורנים,2021,18
odata_all_cities,כפר האורנים,2022,7
odata_all_cities,כפר האורנים,2023,3
odata_all_cities,כפר האורנים,2024,4
odata_all_cities,"כפר הרי""ף",2002,2
odata_all_cities,"כפר הרי""ף",2006,1
odata_all_cities,"כפר הרי""ף",2007,2
odata_all_cities,"כפר הרי""ף",2008,2
odata_all_cities,"כפר הרי""ף",2010,2
odata_all_cities,"כפר הרי""ף",2011,1
odata_all_cities,"כפר הרי""ף",2012,3
odata_all_cities,"כפר הרי""ף",2013,1
odata_all_cities,"כפר הרי""ף",2014,2
odata_all_cities,"כפר הרי""ף",2016,1
odata_all_cities,"כפר הרי""ף",2018,1
odata_all_cities,"כפר הרי""ף",2021,4
odata_all_cities,"כפר הרי""ף",2022,2
odata_all_cities,"כפר הרי""ף",2023,1
odata_all_cities,כפר ויתקין,2001,1
odata_all_cities,כפר ויתקין,2004,1
odata_all_cities,כפר ויתקין,2005,2
odata_all_cities,כפר ויתקין,2006,4
odata_all_cities,כפר ויתקין,2007,4
odata_all_cities,כפר ויתקין,2008,6
odata_all_cities,כפר ויתקין,2009,2
odata_all_cities,כפר ויתקין,2011,3
odata_all_cities,כפר ויתקין,2013,5
odata_all_cities,כפר ויתקין,2014,2
odata_all_cities,כפר ויתקין,2015,1
odata_all_cities,כפר ויתקין,2016,2
odata_all_cities,כפר ויתקין,2017,1
odata_all_cities,כפר ויתקין,2019,1
odata_all_cities,כפר ויתקין,2020,1
odata_all_cities,כפר ויתקין,2021,7
odata_all_cities,כפר ויתקין,2022,1
odata_all_cities,כפר ויתקין,2023,4
odata_all_cities,כפר ויתקין,2024,3
odata_all_cities,כפר ורדים,1998,7
odata_all_cities,כפר ורדים,1999,11
odata_all_cities,כפר ורדים,2000,10
odata_all_cities,כפר ורדים,2001,11
odata_all_cities,כפר ורדים,2002,8
odata_all_cities,כפר ורדים,2003,5
odata_all_cities,כפר ורדים,2004,6
odata_all_cities,כפר ורדים,2005,13
odata_all_cities,כפר ורדים,2006,13
odata_all_cities,כפר ורדים,2007,16
odata_all_cities,כפר ורדים,2008,42
odata_all_cities,כפר ורדים,2009,50
odata_all_cities,כפר ורדים,2010,31
odata_all_cities,כפר ורדים,2011,32
odata_all_cities,כפר ורדים,2012,27
odata_all_cities,כפר ורדים,2013,28
odata_all_cities,כפר ורדים,2014,21
odata_all_cities,כפר ורדים,2015,42
odata_all_cities,כפר ורדים,2016,49
odata_all_cities,כפר ורדים,2017,39
odata_all_cities,כפר ורדים,2018,31
odata_all_cities,כפר ורדים,2019,46
odata_all_cities,כפר ורדים,2020,44
odata_all_cities,כפר ורדים,2021,65
odata_all_cities,כפר ורדים,2022,37
odata_all_cities,כפר ורדים,2023,24
odata_all_cities,כפר ורדים,2024,13
odata_all_cities,"כפר חב""ד",2001,1
odata_all_cities,"כפר חב""ד",2002,1
odata_all_cities,"כפר חב""ד",2009,2
odata_all_cities,"כפר חב""ד",2010,2
odata_all_cities,"כפר חב""ד",2012,1
odata_all_cities,"כפר חב""ד",2013,1
odata_all_cities,"כפר חב""ד",2015,1
odata_all_cities,"כפר חב""ד",2017,1
odata_all_cities,"כפר חב""ד",2018,2
odata_all_cities,"כפר חב""ד",2019,3
odata_all_cities,"כפר חב""ד",2020,4
odata_all_cities,"כפר חב""ד",2021,2
odata_all_cities,"כפר חב""ד",2022,4
odata_all_cities,"כפר חב""ד",2023,4
odata_all_cities,"כפר חב""ד",2024,4
odata_all_cities,כפר טרומן,1998,1
odata_all_cities,כפר טרומן,2003,2
odata_all_cities,כפר טרומן,2005,2
odata_all_cities,כפר טרומן,2006,1
odata_all_cities,כפר טרומן,2007,1
odata_all_cities,כפר טרומן,2008,2
odata_all_cities,כפר טרומן,2009,3
odata_all_cities,כפר טרומן,2010,3
odata_all_cities,כפר טרומן,2011,1
odata_all_cities,כפר טרומן,2012,3
odata_all_cities,כפר טרומן,2013,3
odata_all_cities,כפר טרומן,2014,1
odata_all_cities,כפר טרומן,2015,1
odata_all_cities,כפר טרומן,2016,1
odata_all_cities,כפר טרומן,2017,1
odata_all_cities,כפר טרומן,2018,1
odata_all_cities,כפר טרומן,2019,2
odata_all_cities,כפר טרומן,2020,3
odata_all_cities,כפר טרומן,2021,1
odata_all_cities,כפר טרומן,2022,1
odata_all_cities,כפר טרומן,2023,1
odata_all_cities,כפר ידידיה,2002,1
odata_all_cities,כפר ידידיה,2010,1
odata_all_cities,כפר ידידיה,2011,1
odata_all_cities,כפר ידידיה,2012,1
odata_all_cities,כפר ידידיה,2014,1
odata_all_cities,כפר ידידיה,2016,1
odata_all_cities,כפר ידידיה,2020,2
odata_all_cities,כפר ידידיה,2021,3
odata_all_cities,כפר ידידיה,2022,1
odata_all_cities,כפר ידידיה,2023,3
odata_all_cities,כפר ידידיה,2024,2
odata_all_cities,כפר יונה,1998,47
odata_all_cities,כפר יונה,1999,53
odata_all_cities,כפר יונה,2000,41
odata_all_cities,כפר יונה,2001,43
odata_all_cities,כפר יונה,2002,57
odata_all_cities,כפר יונה,2003,56
odata_all_cities,כפר יונה,2004,99
odata_all_cities,כפר יונה,2005,83
odata_all_cities,כפר יונה,2006,169
odata_all_cities,כפר יונה,2007,226
odata_all_cities,כפר יונה,2008,197
odata_all_cities,כפר יונה,2009,160
odata_all_cities,כפר יונה,2010,181
odata_all_cities,כפר יונה,2011,121
odata_all_cities,כפר יונה,2012,169
odata_all_cities,כפר יונה,2013,171
odata_all_cities,כפר יונה,2014,133
odata_all_cities,כפר יונה,2015,202
odata_all_cities,כפר יונה,2016,252
odata_all_cities,כפר יונה,2017,267
odata_all_cities,כפר יונה,2018,307
odata_all_cities,כפר יונה,2019,324
odata_all_cities,כפר יונה,2020,282
odata_all_cities,כפר יונה,2021,347
odata_all_cities,כפר יונה,2022,162
odata_all_cities,כפר יונה,2023,99
odata_all_cities,כפר יונה,2024,123
odata_all_cities,כפר כמא,1998,1
odata_all_cities,כפר כמא,2000,1
odata_all_cities,כפר כמא,2006,2
odata_all_cities,כפר כמא,2014,1
odata_all_cities,כפר כמא,2015,2
odata_all_cities,כפר כמא,2018,2
odata_all_cities,כפר כמא,2019,1
odata_all_cities,כפר כמא,2021,3
odata_all_cities,כפר כמא,2022,3
odata_all_cities,כפר כמא,2023,1
odata_all_cities,"כפר מל""ל",2020,1
odata_all_cities,כפר מרדכי,1998,1
odata_all_cities,כפר מרדכי,2011,1
odata_all_cities,כפר מרדכי,2012,1
odata_all_cities,כפר מרדכי,2014,1
odata_all_cities,כפר מרדכי,2016,2
odata_all_cities,כפר מרדכי,2017,1
odata_all_cities,כפר מרדכי,2022,2
odata_all_cities,כפר נטר,2003,1
odata_all_cities,כפר נטר,2004,2
odata_all_cities,כפר נטר,2005,6
odata_all_cities,כפר נטר,2006,3
odata_all_cities,כפר נטר,2007,2
odata_all_cities,כפר נטר,2008,3
odata_all_cities,כפר נטר,2009,1
odata_all_cities,כפר נטר,2010,3
odata_all_cities,כפר נטר,2011,2
odata_all_cities,כפר נטר,2012,2
odata_all_cities,כפר נטר,2013,2
odata_all_cities,כפר נטר,2014,1
odata_all_cities,כפר נטר,2016,1
odata_all_cities,כפר נטר,2017,3
odata_all_cities,כפר נטר,2019,2
odata_all_cities,כפר נטר,2020,2
odata_all_cities,כפר נטר,2021,2
odata_all_cities,כפר נטר,2022,2
odata_all_cities,כפר נטר,2024,1
odata_all_cities,כפר סבא,1998,402
odata_all_cities,כפר סבא,1999,504
odata_all_cities,כפר סבא,2000,511
odata_all_cities,כפר סבא,2001,460
odata_all_cities,כפר סבא,2002,480
odata_all_cities,כפר סבא,2003,324
odata_all_cities,כפר סבא,2004,398
odata_all_cities,כפר סבא,2005,531
odata_all_cities,כפר סבא,2006,620
odata_all_cities,כפר סבא,2007,855
odata_all_cities,כפר סבא,2008,783
odata_all_cities,כפר סבא,2009,1118
odata_all_cities,כפר סבא,2010,991
odata_all_cities,כפר סבא,2011,692
odata_all_cities,כפר סבא,2012,899
odata_all_cities,כפר סבא,2013,1061
odata_all_cities,כפר סבא,2014,916
odata_all_cities,כפר סבא,2015,1108
odata_all_cities,כפר סבא,2016,892
odata_all_cities,כפר סבא,2017,767
odata_all_cities,כפר סבא,2018,809
odata_all_cities,כפר סבא,2019,875
odata_all_cities,כפר סבא,2020,858
odata_all_cities,כפר סבא,2021,1372
odata_all_cities,כפר סבא,2022,879
odata_all_cities,כפר סבא,2023,648
odata_all_cities,כפר סבא,2024,461
odata_all_cities,כפר סבא,2026,1
odata_all_cities,כרמיאל,1998,10
odata_all_cities,כרמיאל,1999,13
odata_all_cities,כרמיאל,2000,16
odata_all_cities,כרמיאל,2001,13
odata_all_cities,כרמיאל,2002,12
odata_all_cities,כרמיאל,2003,13
odata_all_cities,כרמיאל,2004,14
odata_all_cities,כרמיאל,2005,11
odata_all_cities,כרמיאל,2006,9
odata_all_cities,כרמיאל,2007,16
odata_all_cities,כרמיאל,2008,30
odata_all_cities,כרמיאל,2009,32
odata_all_cities,כרמיאל,2010,42
odata_all_cities,כרמיאל,2011,40
odata_all_cities,כרמיאל,2012,66
odata_all_cities,כרמיאל,2013,83
odata_all_cities,כרמיאל,2014,81
odata_all_cities,כרמיאל,2015,78
odata_all_cities,כרמיאל,2016,101
odata_all_cities,כרמיאל,2017,78
odata_all_cities,כרמיאל,2018,72
odata_all_cities,כרמיאל,2019,88
odata_all_cities,כרמיאל,2020,93
odata_all_cities,כרמיאל,2021,167
odata_all_cities,כרמיאל,2022,144
odata_all_cities,כרמיאל,2023,75
odata_all_cities,כרמיאל,2024,50
odata_all_cities,לבון,2007,1
odata_all_cities,לבון,2009,1
odata_all_cities,לבון,2010,2
odata_all_cities,לבון,2011,1
odata_all_cities,לבון,2012,2
odata_all_cities,לבון,2013,2
odata_all_cities,לבון,2014,3
odata_all_cities,לבון,2015,5
odata_all_cities,לבון,2016,4
odata_all_cities,לבון,2017,1
odata_all_cities,לבון,2018,4
odata_all_cities,לבון,2019,5
odata_all_cities,לבון,2020,7
odata_all_cities,לבון,2021,4
odata_all_cities,לבון,2022,3
odata_all_cities,לבון,2023,1
odata_all_cities,להבים,1998,3
odata_all_cities,להבים,1999,3
odata_all_cities,להבים,2000,6
odata_all_cities,להבים,2001,6
odata_all_cities,להבים,2002,8
odata_all_cities,להבים,2003,12
odata_all_cities,להבים,2004,7
odata_all_cities,להבים,2005,6
odata_all_cities,להבים,2006,7
odata_all_cities,להבים,2007,8
odata_all_cities,להבים,2008,11
odata_all_cities,להבים,2009,8
odata_all_cities,להבים,2010,22
odata_all_cities,להבים,2011,22
odata_all_cities,להבים,2012,23
odata_all_cities,להבים,2013,25
odata_all_cities,להבים,2014,32
odata_all_cities,להבים,2015,34
odata_all_cities,להבים,2016,23
odata_all_cities,להבים,2017,19
odata_all_cities,להבים,2018,23
odata_all_cities,להבים,2019,20
odata_all_cities,להבים,2020,32
odata_all_cities,להבים,2021,60
odata_all_cities,להבים,2022,34
odata_all_cities,להבים,2023,29
odata_all_cities,להבים,2024,24
odata_all_cities,לוד,1998,61
odata_all_cities,לוד,1999,65
odata_all_cities,לוד,2000,71
odata_all_cities,לוד,2001,133
odata_all_cities,לוד,2002,80
odata_all_cities,לוד,2003,84
odata_all_cities,לוד,2004,82
odata_all_cities,לוד,2005,67
odata_all_cities,לוד,2006,78
odata_all_cities,לוד,2007,198
odata_all_cities,לוד,2008,295
odata_all_cities,לוד,2009,343
odata_all_cities,לוד,2010,346
odata_all_cities,לוד,2011,369
odata_all_cities,לוד,2012,433
odata_all_cities,לוד,2013,492
odata_all_cities,לוד,2014,443
odata_all_cities,לוד,2015,434
odata_all_cities,לוד,2016,698
odata_all_cities,לוד,2017,418
odata_all_cities,לוד,2018,462
odata_all_cities,לוד,2019,482
odata_all_cities,לוד,2020,490
odata_all_cities,לוד,2021,767
odata_all_cities,לוד,2022,1029
odata_all_cities,לוד,2023,707
odata_all_cities,לוד,2024,438
odata_all_cities,לפיד,1998,11
odata_all_cities,לפיד,1999,11
odata_all_cities,לפיד,2000,13
odata_all_cities,לפיד,2001,9
odata_all_cities,לפיד,2002,7
odata_all_cities,לפיד,2003,10
odata_all_cities,לפיד,2004,17
odata_all_cities,לפיד,2005,9
odata_all_cities,לפיד,2006,7
odata_all_cities,לפיד,2007,13
odata_all_cities,לפיד,2008,14
odata_all_cities,לפיד,2009,14
odata_all_cities,לפיד,2010,18
odata_all_cities,לפיד,2011,7
odata_all_cities,לפיד,2012,8
odata_all_cities,לפיד,2013,7
odata_all_cities,לפיד,2014,10
odata_all_cities,לפיד,2015,11
odata_all_cities,לפיד,2016,2
